timestamp,simple-path,time
"2022-05-23 17:40:26.822","/master/welcome",360
"2022-05-23 17:40:27.447","/anonymous/user-account/create",565
"2022-05-23 17:40:30.263","/master/welcome",567
"2022-05-23 17:40:32.714","/master/welcome",375
"2022-05-23 17:40:33.344","/master/sign-in",569
"2022-05-23 17:40:34.605","/master/welcome",566
"2022-05-23 17:40:35.016","/master/welcome",346
"2022-05-23 17:40:35.639","/master/welcome",561
"2022-05-23 17:40:38.131","/master/welcome",393
"2022-05-23 17:40:38.544","/master/welcome",379
"2022-05-23 17:40:39.175","/anonymous/user-account/create",572
"2022-05-23 17:40:41.986","/master/welcome",556
"2022-05-23 17:40:44.447","/master/welcome",376
"2022-05-23 17:40:45.076","/master/sign-in",565
"2022-05-23 17:40:46.336","/master/welcome",575
"2022-05-23 17:40:46.713","/master/welcome",313
"2022-05-23 17:40:47.334","/master/welcome",557
"2022-05-23 17:40:49.826","/master/welcome",376
"2022-05-23 17:40:50.19","/master/welcome",333
"2022-05-23 17:40:50.841","/anonymous/user-account/create",566
"2022-05-23 17:40:53.645","/master/welcome",556
"2022-05-23 17:40:56.075","/master/welcome",347
"2022-05-23 17:40:56.704","/master/sign-in",566
"2022-05-23 17:40:57.998","/master/welcome",577
"2022-05-23 17:40:58.389","/master/welcome",331
"2022-05-23 17:40:59.025","/master/welcome",577
"2022-05-23 17:41:01.521","/master/welcome",397
"2022-05-23 17:41:01.896","/master/welcome",344
"2022-05-23 17:41:02.518","/anonymous/user-account/create",562
"2022-05-23 17:41:04.344","/master/welcome",573
"2022-05-23 17:41:07.359","/master/welcome",395
"2022-05-23 17:41:07.979","/master/sign-in",560
"2022-05-23 17:41:09.24","/master/welcome",565
"2022-05-23 17:41:09.661","/master/welcome",361
"2022-05-23 17:41:10.283","/master/welcome",557
"2022-05-23 17:41:12.79","/master/welcome",405
"2022-05-23 17:41:13.244","/master/welcome",428
"2022-05-23 17:41:13.877","/anonymous/user-account/create",566
"2022-05-23 17:41:16.222","/master/welcome",554
"2022-05-23 17:41:18.642","/master/welcome",347
"2022-05-23 17:41:19.271","/master/sign-in",570
"2022-05-23 17:41:20.531","/master/welcome",565
"2022-05-23 17:41:20.924","/master/welcome",329
"2022-05-23 17:41:21.546","/master/welcome",559
"2022-05-23 17:41:24.054","/master/welcome",398
"2022-05-23 17:41:24.496","/master/welcome",408
"2022-05-23 17:41:25.124","/anonymous/user-account/create",566
"2022-05-23 17:41:27.53","/master/welcome",594
"2022-05-23 17:41:29.929","/master/welcome",330
"2022-05-23 17:41:30.548","/master/sign-in",554
"2022-05-23 17:41:31.831","/master/welcome",552
"2022-05-23 17:41:32.206","/master/welcome",313
"2022-05-23 17:41:32.834","/master/welcome",565
"2022-05-23 17:41:36.42","/master/welcome",381
"2022-05-23 17:41:36.819","/master/welcome",369
"2022-05-23 17:41:37.429","/master/sign-in",553
"2022-05-23 17:41:38.679","/master/welcome",550
"2022-05-23 17:41:39.935","/administrator/system-configuration/update",1101
"2022-05-23 17:41:42.573","/master/welcome",579
"2022-05-23 17:41:43.267","/administrator/system-configuration/update",566
"2022-05-23 17:41:44.068","/master/welcome",379
"2022-05-23 17:41:44.701","/master/welcome",570
"2022-05-23 17:41:47.168","/master/welcome",380
"2022-05-23 17:41:47.575","/master/welcome",378
"2022-05-23 17:41:48.191","/master/sign-in",553
"2022-05-23 17:41:49.455","/master/welcome",552
"2022-05-23 17:41:50.171","/administrator/system-configuration/update",561
"2022-05-23 17:41:51.82","/administrator/system-configuration/update",568
"2022-05-23 17:41:52.293","/master/welcome",426
"2022-05-23 17:41:52.933","/master/welcome",576
"2022-05-23 17:41:55.412","/master/welcome",390
"2022-05-23 17:41:55.801","/master/welcome",360
"2022-05-23 17:41:56.415","/master/sign-in",553
"2022-05-23 17:41:57.695","/master/welcome",561
"2022-05-23 17:41:58.416","/administrator/system-configuration/update",567
"2022-05-23 17:42:00.124","/administrator/system-configuration/update",567
"2022-05-23 17:42:00.61","/master/welcome",442
"2022-05-23 17:42:01.237","/master/welcome",567
"2022-05-23 17:42:03.696","/master/welcome",377
"2022-05-23 17:42:04.132","/master/welcome",407
"2022-05-23 17:42:04.756","/master/sign-in",562
"2022-05-23 17:42:06.061","/master/welcome",555
"2022-05-23 17:42:06.783","/administrator/system-configuration/update",566
"2022-05-23 17:42:08.398","/administrator/system-configuration/update",581
"2022-05-23 17:42:08.833","/master/welcome",393
"2022-05-23 17:42:09.461","/master/welcome",565
"2022-05-23 17:42:11.948","/master/welcome",394
"2022-05-23 17:42:12.319","/master/welcome",340
"2022-05-23 17:42:12.938","/master/sign-in",555
"2022-05-23 17:42:14.22","/master/welcome",581
"2022-05-23 17:42:14.931","/administrator/system-configuration/update",555
"2022-05-23 17:42:16.525","/administrator/system-configuration/update",581
"2022-05-23 17:42:16.982","/master/welcome",408
"2022-05-23 17:42:17.603","/master/welcome",559
"2022-05-23 17:42:20.084","/master/welcome",398
"2022-05-23 17:42:20.478","/master/welcome",363
"2022-05-23 17:42:21.102","/master/sign-in",562
"2022-05-23 17:42:22.358","/master/welcome",552
"2022-05-23 17:42:23.093","/administrator/system-configuration/update",564
"2022-05-23 17:42:24.709","/administrator/system-configuration/update",567
"2022-05-23 17:42:25.195","/master/welcome",438
"2022-05-23 17:42:25.819","/master/welcome",562
"2022-05-23 17:42:28.327","/master/welcome",428
"2022-05-23 17:42:28.705","/master/welcome",348
"2022-05-23 17:42:29.334","/master/sign-in",567
"2022-05-23 17:42:30.581","/master/welcome",563
"2022-05-23 17:42:31.292","/administrator/system-configuration/update",561
"2022-05-23 17:42:32.969","/administrator/system-configuration/update",585
"2022-05-23 17:42:33.442","/master/welcome",412
"2022-05-23 17:42:34.056","/master/welcome",553
"2022-05-23 17:42:36.528","/master/welcome",387
"2022-05-23 17:42:36.924","/master/welcome",363
"2022-05-23 17:42:37.558","/master/sign-in",561
"2022-05-23 17:42:38.845","/master/welcome",567
"2022-05-23 17:42:39.565","/administrator/system-configuration/update",569
"2022-05-23 17:42:41.213","/administrator/system-configuration/update",581
"2022-05-23 17:42:41.674","/master/welcome",415
"2022-05-23 17:42:42.299","/master/welcome",562
"2022-05-23 17:42:45.882","/master/welcome",362
"2022-05-23 17:42:46.296","/master/welcome",381
"2022-05-23 17:42:46.936","/master/sign-in",578
"2022-05-23 17:42:48.194","/master/welcome",556
"2022-05-23 17:42:49.431","/administrator/announcement/create",1076
"2022-05-23 17:42:52.117","/master/welcome",568
"2022-05-23 17:42:52.812","/authenticated/announcement/listRecent",566
"2022-05-23 17:42:54.2","/authenticated/announcement/show",565
"2022-05-23 17:42:54.925","/master/welcome",428
"2022-05-23 17:42:55.542","/master/welcome",558
"2022-05-23 17:42:58.026","/master/welcome",393
"2022-05-23 17:42:58.43","/master/welcome",374
"2022-05-23 17:42:59.056","/master/sign-in",563
"2022-05-23 17:43:00.301","/master/welcome",560
"2022-05-23 17:43:01.025","/administrator/announcement/create",566
"2022-05-23 17:43:02.754","/administrator/announcement/create",564
"2022-05-23 17:43:03.217","/master/welcome",419
"2022-05-23 17:43:03.846","/master/welcome",567
"2022-05-23 17:43:06.291","/master/welcome",360
"2022-05-23 17:43:06.694","/master/welcome",373
"2022-05-23 17:43:07.323","/master/sign-in",567
"2022-05-23 17:43:08.572","/master/welcome",550
"2022-05-23 17:43:09.29","/administrator/announcement/create",563
"2022-05-23 17:43:11.083","/administrator/announcement/create",553
"2022-05-23 17:43:11.54","/master/welcome",412
"2022-05-23 17:43:12.159","/master/welcome",555
"2022-05-23 17:43:16.925","/master/welcome",459
"2022-05-23 17:43:17.353","/master/welcome",400
"2022-05-23 17:43:17.979","/master/sign-in",565
"2022-05-23 17:43:19.244","/master/welcome",564
"2022-05-23 17:43:20.506","/inventor/item/list-component",574
"2022-05-23 17:43:21.824","/inventor/item/show",1083
"2022-05-23 17:43:23.64","/inventor/item/list-component",584
"2022-05-23 17:43:24.338","/master/welcome",395
"2022-05-23 17:43:24.966","/master/welcome",568
"2022-05-23 17:43:27.434","/master/welcome",376
"2022-05-23 17:43:27.823","/master/welcome",359
"2022-05-23 17:43:28.442","/master/sign-in",556
"2022-05-23 17:43:29.702","/master/welcome",555
"2022-05-23 17:43:30.407","/inventor/item/list-component",552
"2022-05-23 17:43:31.208","/inventor/item/show",567
"2022-05-23 17:43:31.98","/inventor/item/update",564
"2022-05-23 17:43:32.471","/master/welcome",442
"2022-05-23 17:43:33.093","/master/welcome",562
"2022-05-23 17:43:36.688","/master/welcome",382
"2022-05-23 17:43:37.069","/master/welcome",348
"2022-05-23 17:43:37.68","/master/sign-in",552
"2022-05-23 17:43:38.952","/master/welcome",571
"2022-05-23 17:43:39.665","/inventor/item/list-tool",564
"2022-05-23 17:43:40.471","/inventor/item/show",568
"2022-05-23 17:43:41.032","/master/welcome",390
"2022-05-23 17:43:44.579","/master/welcome",395
"2022-05-23 17:43:44.988","/master/welcome",376
"2022-05-23 17:43:45.617","/master/sign-in",568
"2022-05-23 17:43:46.867","/master/welcome",565
"2022-05-23 17:43:47.588","/inventor/item/list-component",566
"2022-05-23 17:43:48.216","/inventor/item/create",568
"2022-05-23 17:43:50.593","/inventor/item/list-component",579
"2022-05-23 17:43:52.125","/master/welcome",358
"2022-05-23 17:43:52.754","/master/welcome",563
"2022-05-23 17:43:55.202","/master/welcome",361
"2022-05-23 17:43:55.588","/master/welcome",359
"2022-05-23 17:43:56.217","/master/sign-in",563
"2022-05-23 17:43:57.484","/master/welcome",582
"2022-05-23 17:43:58.205","/inventor/item/list-component",565
"2022-05-23 17:43:58.833","/inventor/item/create",567
"2022-05-23 17:44:00.015","/inventor/item/create",553
"2022-05-23 17:44:00.485","/master/welcome",426
"2022-05-23 17:44:01.117","/master/welcome",569
"2022-05-23 17:44:04.705","/master/welcome",373
"2022-05-23 17:44:05.102","/master/welcome",363
"2022-05-23 17:44:05.73","/master/sign-in",566
"2022-05-23 17:44:06.988","/master/welcome",570
"2022-05-23 17:44:07.703","/inventor/item/list-component",561
"2022-05-23 17:44:08.5","/inventor/item/show",566
"2022-05-23 17:44:10.168","/inventor/item/list-component",567
"2022-05-23 17:44:10.836","/master/welcome",349
"2022-05-23 17:44:11.465","/master/welcome",565
"2022-05-23 17:44:15.034","/master/welcome",374
"2022-05-23 17:44:15.426","/master/welcome",361
"2022-05-23 17:44:16.039","/master/sign-in",550
"2022-05-23 17:44:17.302","/master/welcome",563
"2022-05-23 17:44:18.025","/inventor/item/list-component",566
"2022-05-23 17:44:18.827","/inventor/item/show",570
"2022-05-23 17:44:20.488","/inventor/item/list-component",575
"2022-05-23 17:44:21.198","/master/welcome",408
"2022-05-23 17:44:21.824","/master/welcome",563
"2022-05-23 17:44:25.379","/master/welcome",398
"2022-05-23 17:44:25.753","/master/welcome",345
"2022-05-23 17:44:26.382","/master/sign-in",566
"2022-05-23 17:44:27.66","/master/welcome",583
"2022-05-23 17:44:28.372","/inventor/item/list-tool",551
"2022-05-23 17:44:29.163","/inventor/item/show",560
"2022-05-23 17:44:30.794","/master/welcome",366
"2022-05-23 17:44:31.2","/master/welcome",374
"2022-05-23 17:44:31.83","/master/sign-in",569
"2022-05-23 17:44:33.1","/master/welcome",574
"2022-05-23 17:44:33.809","/inventor/item/list-component",552
"2022-05-23 17:44:35.741","/inventor/item/show",566
"2022-05-23 17:44:36.631","/master/welcome",345
"2022-05-23 17:44:37.26","/master/welcome",563
"2022-05-23 17:44:40.758","/master/welcome",361
"2022-05-23 17:44:41.161","/master/welcome",374
"2022-05-23 17:44:41.79","/master/sign-in",566
"2022-05-23 17:44:43.042","/master/welcome",564
"2022-05-23 17:44:43.762","/inventor/item/list-tool",564
"2022-05-23 17:44:45.712","/inventor/item/show",563
"2022-05-23 17:44:46.618","/master/welcome",362
"2022-05-23 17:44:47.239","/master/welcome",560
"2022-05-23 17:44:49.711","/master/welcome",389
"2022-05-23 17:44:50.101","/master/welcome",359
"2022-05-23 17:44:50.734","/master/sign-in",567
"2022-05-23 17:44:51.99","/master/welcome",548
"2022-05-23 17:44:52.714","/inventor/item/list-tool",570
"2022-05-23 17:44:54.641","/inventor/item/show",559
"2022-05-23 17:44:55.596","/master/welcome",409
"2022-05-23 17:44:56.225","/master/welcome",566
"2022-05-23 17:44:59.599","/master/welcome",380
"2022-05-23 17:44:59.978","/master/welcome",345
"2022-05-23 17:45:00.598","/master/sign-in",556
"2022-05-23 17:45:01.886","/master/welcome",582
"2022-05-23 17:45:02.6","/inventor/item/list-tool",560
"2022-05-23 17:45:03.224","/inventor/item/create",563
"2022-05-23 17:45:05.862","/inventor/item/list-tool",555
"2022-05-23 17:45:07.443","/master/welcome",389
"2022-05-23 17:45:08.065","/master/welcome",561
"2022-05-23 17:45:10.554","/master/welcome",394
"2022-05-23 17:45:10.944","/master/welcome",357
"2022-05-23 17:45:11.572","/master/sign-in",566
"2022-05-23 17:45:12.813","/master/welcome",555
"2022-05-23 17:45:13.536","/inventor/item/list-tool",565
"2022-05-23 17:45:14.16","/inventor/item/create",564
"2022-05-23 17:45:15.652","/inventor/item/create",581
"2022-05-23 17:45:16.091","/master/welcome",392
"2022-05-23 17:45:16.721","/master/welcome",568
"2022-05-23 17:45:20.288","/master/welcome",381
"2022-05-23 17:45:20.67","/master/welcome",354
"2022-05-23 17:45:21.284","/master/sign-in",552
"2022-05-23 17:45:22.549","/master/welcome",561
"2022-05-23 17:45:23.815","/inventor/patronage-report/list",566
"2022-05-23 17:45:26.057","/inventor/patronage-report/show",1082
"2022-05-23 17:45:26.724","/master/welcome",375
"2022-05-23 17:45:27.348","/master/welcome",562
"2022-05-23 17:45:30.902","/master/welcome",368
"2022-05-23 17:45:32.107","/any/user-account/list",1080
"2022-05-23 17:45:34.561","/master/welcome",388
"2022-05-23 17:45:35.245","/any/user-account/list",561
"2022-05-23 17:45:37.72","/master/welcome",408
"2022-05-23 17:45:38.421","/any/user-account/list",562
"2022-05-23 17:45:40.87","/master/welcome",379
"2022-05-23 17:45:41.575","/any/user-account/list",562
"2022-05-23 17:45:44.009","/master/welcome",360
"2022-05-23 17:45:44.695","/any/user-account/list",564
"2022-05-23 17:45:47.171","/master/welcome",397
"2022-05-23 17:45:47.865","/any/user-account/list",552
"2022-05-23 17:45:50.282","/master/welcome",351
"2022-05-23 17:45:50.971","/any/user-account/list",564
"2022-05-23 17:45:53.423","/master/welcome",387
"2022-05-23 17:45:54.104","/any/user-account/list",554
